min1,teammate1,min2,teammate2,min3,teammate3,min4,teammate4,min5,teammate5,nba_id,year
454.0,101108,406.0,978,374.0,2199,269.0,2050,191.0,2457,2561,2008
44.0,2457,42.0,201153,40.0,1719,36.0,2561,33.0,101108,200756,2008
191.0,2561,187.0,101108,171.0,978,143.0,2199,113.0,1719,2457,2008
104.0,2457,82.0,1719,55.0,2561,50.0,978,49.0,2199,201153,2008
44.0,2457,40.0,2561,35.0,101108,34.0,1719,28.0,978,2408,2008
24.0,201153,24.0,1763,16.0,200756,14.0,2457,12.0,1719,2229,2008
269.0,101108,269.0,2561,267.0,978,231.0,2199,26.0,2457,2050,2008
419.0,101108,406.0,2561,362.0,2199,267.0,2050,171.0,2457,978,2008
36.0,201153,24.0,200756,24.0,2457,24.0,2229,16.0,1719,1763,2008
389.0,101108,374.0,2561,362.0,978,231.0,2050,143.0,2457,2199,2008
297.0,2544,278.0,2753,251.0,980,235.0,1887,63.0,200789,1112,2008
225.0,2544,187.0,200789,139.0,2760,132.0,2753,113.0,1887,693,2008
7.0,2124,6.0,1904,4.0,1891,4.0,224,4.0,101138,101120,2008
112.0,1891,111.0,1717,89.0,467,82.0,2572,61.0,711,101138,2008
48.0,1717,44.0,1891,38.0,101138,31.0,467,22.0,711,1904,2008
176.0,467,161.0,1891,155.0,2572,111.0,101138,89.0,956,1717,2008
433.0,6101114,355.0,19056,342.0,62430,248.0,6200758,204.0,62594,224,2008
89.0,1717,88.0,2572,87.0,467,61.0,1891,40.0,711,956,2008
5.0,1904,4.0,2124,4.0,224,3.0,436,2.0,711,200826,2008
176.0,1717,139.0,2572,130.0,1891,89.0,101138,87.0,956,467,2008
161.0,1717,130.0,467,123.0,2572,112.0,101138,61.0,956,1891,2008
88.0,1717,66.0,467,61.0,101138,61.0,2572,55.0,1891,711,2008
155.0,1717,139.0,467,123.0,1891,88.0,956,82.0,101138,2572,2008
10.0,224,8.0,1904,6.0,2124,4.0,101120,4.0,101138,436,2008
11.0,101138,10.0,1904,9.0,1891,8.0,2572,8.0,711,2124,2008
2.0,101138,2.0,711,1.0,1904,1.0,1891,1.0,1717,1731,2008
118.0,2546,112.0,948,107.0,101132,103.0,2030,84.0,2747,947,2008
48.0,2546,35.0,2030,32.0,948,30.0,2747,27.0,947,1853,2008
118.0,947,103.0,2030,102.0,948,85.0,101132,65.0,2747,2546,2008
3.0,1853,3.0,101132,3.0,2212,3.0,200821,0.0,2030,1088,2008
65.0,2747,60.0,947,48.0,101132,45.0,2546,30.0,948,2059,2008
84.0,947,65.0,2546,65.0,2059,56.0,101132,54.0,948,2747,2008
103.0,947,103.0,2546,87.0,948,77.0,101132,45.0,2747,2030,2008
107.0,947,85.0,2546,78.0,948,77.0,2030,56.0,2747,101132,2008
112.0,947,102.0,2546,87.0,2030,78.0,101132,54.0,2747,948,2008
26.0,2747,22.0,947,22.0,2059,18.0,2546,14.0,1853,2403,2008
5.0,200821,5.0,1853,3.0,101132,3.0,1088,2.0,2747,2212,2008
7.0,1853,6.0,101132,5.0,2212,3.0,2747,3.0,1088,200821,2008
48.0,32546,35.0,32030,32.0,9483,30.0,32747,27.0,9473,185,2008
30.0,200770,27.0,2756,23.0,1885,20.0,2575,9.0,977,2788,2008
40.0,101236,32.0,2203,30.0,1503,29.0,201171,21.0,2449,201166,2008
116.0,1503,111.0,2203,107.0,2449,58.0,87,52.0,201171,1517,2008
113.0,2457,111.0,2561,102.0,101108,88.0,2199,82.0,201153,1719,2008
80.0,1503,71.0,2203,56.0,101236,52.0,1517,48.0,1747,201171,2008
80.0,1503,79.0,2203,56.0,201171,50.0,1517,49.0,2449,101236,2008
356.0,182544,284.0,98018,281.0,182753,235.0,111218,122.0,2203,87,2008
1.0,200779,1.0,200839,1.0,101129,1.0,201166,,,2254,2008
207.0,2203,204.0,1503,116.0,87,107.0,1517,99.0,1747,2449,2008
27.0,2449,26.0,201171,25.0,2203,21.0,101236,20.0,1517,101129,2008
9.0,201166,8.0,101236,6.0,200779,4.0,101129,4.0,201171,200839,2008
24.0,201153,24.0,1763,16.0,200756,14.0,2457,12.0,1719,2229,2008
117.0,1503,114.0,2203,99.0,2449,65.0,87,48.0,201171,1747,2008
212.0,1503,207.0,2449,122.0,87,114.0,1747,111.0,1517,2203,2008
12.0,1503,12.0,2203,12.0,1517,11.0,101236,9.0,201166,200779,2008
212.0,2203,204.0,2449,118.0,87,117.0,1747,116.0,1517,1503,2008
230.0,1899,158.0,951,148.0,1718,138.0,708,129.0,200796,208,2008
3.0,1885,3.0,200770,3.0,2756,2.0,2575,1.0,2772,2036,2008
2.0,2756,2.0,2788,2.0,200770,1.0,2575,1.0,2200,201207,2008
30.0,200770,27.0,2756,23.0,1885,20.0,2575,9.0,977,2788,2008
645.0,977,628.0,2200,579.0,1885,412.0,2209,179.0,2756,965,2008
1.0,201207,1.0,2788,1.0,200770,1.0,2756,,,1956,2008
269.0,2756,228.0,977,218.0,1885,217.0,2575,209.0,2200,200770,2008
763.0,2200,696.0,1885,645.0,965,455.0,2209,305.0,2756,977,2008
696.0,977,649.0,2200,579.0,965,393.0,2209,265.0,2756,1885,2008
237.0,2200,225.0,977,217.0,200770,206.0,2756,193.0,1885,2575,2008
263.0,2730,224.0,1740,220.0,2045,203.0,2749,111.0,2586,2230,2008
763.0,977,649.0,1885,628.0,965,456.0,2209,324.0,2756,2200,2008
141.0,200770,141.0,2756,126.0,2575,103.0,977,102.0,1885,101142,2008
324.0,2200,305.0,977,269.0,200770,265.0,1885,206.0,2575,2756,2008
36.0,200770,28.0,2756,24.0,1885,23.0,2200,22.0,977,2772,2008
456.0,2200,455.0,977,412.0,965,393.0,1885,71.0,2756,2209,2008
211.0,17122,179.0,20522,170.0,22172,141.0,14982,135.0,1952,406,2008
183.0,12405,173.0,9591,149.0,12564,135.0,4061,108.0,12571,952,2008
97.0,2419,95.0,201155,82.0,1888,52.0,1497,39.0,739,689,2008
7.0,2124,6.0,1904,4.0,1891,4.0,224,4.0,101138,101120,2008
8.0,2484,8.0,101204,8.0,1800,4.0,2760,4.0,693,2873,2008
176.0,1717,139.0,2572,130.0,1891,89.0,101138,87.0,956,467,2008
11.0,101138,10.0,1904,9.0,1891,8.0,2572,8.0,711,2124,2008
10.0,2045,10.0,2039,9.0,2586,6.0,1740,4.0,2230,1502,2008
22.0,1740,22.0,2586,21.0,2045,20.0,2730,14.0,2039,2306,2008
379.0,1740,353.0,2045,324.0,2749,263.0,2230,243.0,2586,2730,2008
353.0,2730,341.0,1740,284.0,2749,220.0,2230,219.0,2586,2045,2008
7.0,1740,6.0,2749,6.0,2730,4.0,1727,4.0,101162,200755,2008
324.0,2730,318.0,1740,284.0,2045,203.0,2230,171.0,2586,2749,2008
2.0,1727,2.0,101162,2.0,2230,2.0,2039,,,200788,2008
243.0,2730,234.0,1740,219.0,2045,171.0,2749,117.0,2039,2586,2008
117.0,2586,110.0,2045,104.0,1740,97.0,2730,70.0,2230,2039,2008
41.0,2039,40.0,2586,36.0,2045,33.0,1740,16.0,2230,101162,2008
263.0,2730,224.0,1740,220.0,2045,203.0,2749,111.0,2586,2230,2008
6.0,2039,6.0,101162,4.0,200755,4.0,2230,2.0,200788,1727,2008
379.0,2730,341.0,2045,318.0,2749,234.0,2586,224.0,2230,1740,2008
36.0,200770,28.0,2756,24.0,1885,23.0,2200,22.0,977,2772,2008
202.0,1889,175.0,2223,136.0,2584,130.0,201152,118.0,2501,2738,2008
202.0,2738,181.0,2223,139.0,2584,133.0,201152,114.0,2501,1889,2008
69.0,2571,68.0,2564,46.0,2405,45.0,1952,28.0,406,1921,2008
72.0,101150,53.0,2501,49.0,2738,45.0,200760,38.0,1889,201160,2008
19.0,101150,17.0,201160,14.0,200760,9.0,201152,7.0,200811,1563,2008
218.0,101114,204.0,2246,148.0,2430,139.0,1723,136.0,1905,2594,2008
10.0,200760,10.0,101150,9.0,201160,7.0,1563,5.0,201152,200811,2008
91.0,2501,83.0,2738,78.0,1889,74.0,200760,72.0,201160,101150,2008
118.0,2738,114.0,1889,91.0,101150,82.0,2223,53.0,201160,2501,2008
74.0,101150,50.0,2501,45.0,201160,40.0,2738,34.0,2223,200760,2008
181.0,1889,175.0,2738,125.0,2584,114.0,201152,82.0,2501,2223,2008
4.0,201160,4.0,1563,4.0,101150,2.0,200760,2.0,201152,101183,2008
133.0,1889,130.0,2738,114.0,2223,104.0,2584,45.0,101150,201152,2008
139.0,1889,136.0,2738,125.0,2223,104.0,201152,48.0,2501,2584,2008
183.0,1952,164.0,959,136.0,2564,124.0,406,99.0,2571,2405,2008
149.0,1952,136.0,2405,116.0,959,105.0,2571,84.0,406,2564,2008
19.0,2564,18.0,2571,15.0,1921,11.0,1952,11.0,2405,1730,2008
5.0,2571,5.0,1921,3.0,2564,3.0,1730,2.0,1752,201199,2008
253.0,24192015,239.0,18882015,213.0,7392015,212.0,032203,204.0,032449,15,2008
69.0,2571,68.0,2564,46.0,2405,45.0,1952,28.0,406,1921,2008
120.0,25471,114.0,15151,82.0,1200745,74.0,1200081,56.0,1952,255,2008
108.0,1952,105.0,2564,99.0,2405,76.0,959,69.0,1921,2571,2008
183.0,2405,173.0,959,149.0,2564,135.0,406,108.0,2571,1952,2008
3.0,1921,3.0,2571,2.0,201199,2.0,15,1.0,1952,1752,2008
211.0,17122,179.0,20522,170.0,22172,141.0,14982,135.0,1952,406,2008
173.0,1952,164.0,2405,126.0,406,116.0,2564,76.0,2571,959,2008
230.0,2207,215.0,201143,204.0,2746,150.0,101107,132.0,2735,1710,2008
144.0,1495,133.0,2225,120.0,1938,100.0,714,85.0,2137,699,2008
469.0,1495,442.0,2225,333.0,1938,205.0,101177,181.0,714,1477,2008
35.0,1521,31.0,699,25.0,2137,18.0,109,15.0,703,757,2008
276.0,2225,233.0,1495,224.0,1938,205.0,1477,150.0,714,101177,2008
152.0,1495,134.0,2225,127.0,1938,101.0,714,89.0,1477,2137,2008
53.0,699,51.0,2137,38.0,109,36.0,714,35.0,757,1521,2008
6.0,201151,6.0,200780,5.0,201238,5.0,101136,3.0,2585,200978,2008
214.0,2225,184.0,1495,174.0,1938,156.0,1477,120.0,714,703,2008
465.0,1495,443.0,2225,333.0,1477,224.0,101177,210.0,714,1938,2008
9.0,714,9.0,1521,8.0,703,7.0,699,3.0,2137,2588,2008
320.0,1495,304.0,2225,210.0,1938,181.0,1477,150.0,101177,714,2008
104.0,1938,98.0,1495,93.0,2225,76.0,1477,58.0,699,109,2008
576.0,2225,469.0,1477,465.0,1938,320.0,714,233.0,101177,1495,2008
576.0,1495,443.0,1938,442.0,1477,304.0,714,276.0,101177,2225,2008
402.0,2544,334.0,980,281.0,1887,278.0,1112,138.0,2760,2753,2008
1.0,201207,1.0,2788,1.0,200770,1.0,2756,,,1956,2008
214.0,2225,184.0,1495,174.0,1938,156.0,1477,120.0,714,703,2008
356.0,2544,284.0,980,281.0,2753,235.0,1112,113.0,693,1887,2008
98.0,1515,92.0,2547,82.0,2551,57.0,200081,28.0,1725,200745,2008
172.0,2547,114.0,2551,109.0,2574,98.0,200745,85.0,101181,1515,2008
112.0,2574,95.0,101181,88.0,2547,77.0,1515,39.0,1725,2568,2008
172.0,1515,120.0,2551,111.0,2574,92.0,200745,89.0,200081,2547,2008
89.0,2547,77.0,1515,74.0,2551,57.0,200745,36.0,2574,200081,2008
112.0,2568,112.0,101181,111.0,2547,109.0,1515,56.0,1725,2574,2008
2.0,101181,1.0,2743,1.0,1766,1.0,2547,1.0,2568,101121,2008
112.0,2574,95.0,2568,85.0,1515,82.0,2547,45.0,1725,101181,2008
7.0,2419,6.0,101131,5.0,686,4.0,201155,3.0,739,2413,2008
1.0,200081,1.0,101121,1.0,1766,1.0,2551,1.0,101181,2743,2008
1.0,101181,1.0,2574,1.0,101121,1.0,2743,,,1766,2008
56.0,2574,51.0,1515,45.0,101181,40.0,2547,39.0,2568,1725,2008
120.0,2547,114.0,1515,82.0,200745,74.0,200081,44.0,2574,2551,2008
382.0,101114,355.0,2246,349.0,2430,236.0,200758,136.0,2594,1905,2008
21.0,101114,20.0,2246,19.0,2430,16.0,1905,7.0,200794,101139,2008
412.0,101114,349.0,1905,342.0,2246,277.0,200758,148.0,2594,2430,2008
433.0,2246,412.0,2430,382.0,1905,284.0,200758,218.0,2594,101114,2008
69.0,2571,68.0,2564,46.0,2405,45.0,1952,28.0,406,1921,2008
17.0,200794,14.0,1723,13.0,101179,13.0,2594,7.0,101114,2260,2008
6.0,101179,6.0,2260,6.0,101139,6.0,200794,,,2078,2008
218.0,101114,204.0,2246,148.0,2430,139.0,1723,136.0,1905,2594,2008
165.0,200794,147.0,101114,139.0,2594,110.0,2246,103.0,2430,1723,2008
433.0,101114,355.0,1905,342.0,2430,248.0,200758,204.0,2594,2246,2008
165.0,1723,148.0,101114,127.0,2594,105.0,2246,84.0,2430,200794,2008
284.0,101114,277.0,2430,248.0,2246,236.0,1905,77.0,200794,200758,2008
62.0,200794,61.0,1723,40.0,2594,29.0,2246,29.0,2430,101179,2008
35.0,1521,31.0,699,25.0,2137,18.0,109,15.0,703,757,2008
6.0,201151,6.0,200780,5.0,201238,5.0,101136,3.0,2585,200978,2008
763.0,977,649.0,1885,628.0,965,456.0,2209,324.0,2756,2200,2008
71.0,2427,57.0,1712,53.0,2406,40.0,1498,29.0,2240,101154,2008
211.0,2406,180.0,2052,155.0,2217,136.0,1498,81.0,2240,1712,2008
141.0,2406,136.0,1712,102.0,2217,95.0,2052,51.0,2427,1498,2008
170.0,2406,155.0,1712,152.0,2052,102.0,1498,53.0,2240,2217,2008
211.0,1712,179.0,2052,170.0,2217,141.0,1498,91.0,2427,2406,2008
56.0,2427,56.0,2406,40.0,1712,37.0,1498,34.0,2052,2443,2008
180.0,1712,179.0,2406,152.0,2217,95.0,1498,63.0,2240,2052,2008
15.0,2427,14.0,101154,12.0,201156,8.0,200762,7.0,2443,201187,2008
82.0,2406,81.0,1712,63.0,2052,53.0,2217,29.0,2427,2240,2008
17.0,2427,17.0,101154,12.0,201187,8.0,200762,5.0,1712,201156,2008
8.0,2427,8.0,201187,8.0,201156,8.0,101154,,,200762,2008
91.0,2406,81.0,1712,71.0,101154,56.0,2443,51.0,1498,2427,2008
40.0,201155,39.0,201167,31.0,2553,25.0,101131,14.0,689,101161,2008
411.0,2419,394.0,1888,323.0,739,293.0,1497,194.0,201155,686,2008
60.0,201155,50.0,101131,39.0,101161,38.0,686,32.0,2419,201167,2008
440.0,2419,410.0,1888,396.0,739,293.0,686,198.0,101131,1497,2008
49.0,201155,37.0,101131,32.0,201167,31.0,101161,17.0,689,2553,2008
286.0,1888,276.0,2419,205.0,739,198.0,1497,188.0,201155,101131,2008
7.0,2419,6.0,101131,5.0,686,4.0,201155,3.0,739,2413,2008
80.0,739,76.0,1888,68.0,101131,68.0,201155,68.0,2419,283,2008
532.0,2419,511.0,1888,396.0,1497,323.0,686,213.0,201155,739,2008
553.0,2419,511.0,739,410.0,1497,394.0,686,286.0,101131,1888,2008
253.0,2419,239.0,1888,213.0,739,194.0,686,188.0,101131,201155,2008
553.0,1888,532.0,739,440.0,1497,411.0,686,276.0,101131,2419,2008
97.0,2419,95.0,201155,82.0,1888,52.0,1497,39.0,739,689,2008
22.0,201155,19.0,1888,17.0,689,11.0,2553,8.0,2419,200835,2008
22.0,201155,19.0,1888,17.0,689,11.0,2553,8.0,2419,200835,2008
26.0,200780,22.0,201238,14.0,2436,12.0,2230,11.0,201242,201151,2009
229.0,2207,211.0,1710,202.0,2746,132.0,2230,125.0,2436,201143,2009
268.0,2207,242.0,2746,220.0,2585,219.0,1710,129.0,2230,2436,2009
361.0,2746,332.0,1710,268.0,2436,229.0,201143,206.0,2585,2207,2009
361.0,2207,336.0,1710,242.0,2436,205.0,2230,202.0,201143,2746,2009
35.0,200780,29.0,2436,22.0,201151,17.0,2585,17.0,2207,201238,2009
77.0,2746,77.0,2207,68.0,1710,61.0,201143,47.0,2436,101107,2009
205.0,2746,192.0,2207,172.0,1710,132.0,201143,129.0,2436,2230,2009
336.0,2746,332.0,2207,219.0,2436,211.0,201143,182.0,2585,1710,2009
11.0,200780,11.0,201242,9.0,201151,8.0,2230,7.0,201238,201629,2009
8.0,200780,8.0,201238,8.0,201151,4.0,2436,3.0,2230,201043,2009
52.0,2436,47.0,2230,35.0,201238,31.0,1710,29.0,2207,200780,2009
3.0,201238,3.0,2230,3.0,200780,3.0,2585,0.0,201629,2049,2009
16.0,200780,11.0,201629,11.0,201151,9.0,2230,8.0,2436,201242,2009
220.0,2436,206.0,2207,182.0,1710,179.0,2746,115.0,2230,2585,2009
175.0,951,169.0,1718,166.0,200765,132.0,2067,119.0,2570,2243,2009
134.0,201175,132.0,2243,124.0,951,123.0,200765,121.0,1718,2067,2009
11.0,2754,10.0,1630,10.0,201611,6.0,950,5.0,2067,201172,2009
445.0,951,431.0,200765,411.0,1718,352.0,2570,134.0,2067,201175,2009
10.0,1630,10.0,2754,10.0,201172,6.0,950,5.0,2067,201611,2009
470.0,200765,440.0,1718,436.0,951,352.0,201175,119.0,2243,2570,2009
16.0,2067,14.0,1718,13.0,200765,13.0,950,9.0,201175,200796,2009
43.0,950,35.0,2067,33.0,200765,32.0,1718,26.0,951,1630,2009
487.0,200765,441.0,951,440.0,2570,411.0,201175,169.0,2243,1718,2009
497.0,951,487.0,1718,470.0,2570,431.0,201175,166.0,2243,200765,2009
497.0,200765,445.0,201175,441.0,1718,436.0,2570,175.0,2243,951,2009
107.0,2067,94.0,201175,91.0,2243,88.0,951,81.0,1718,950,2009
39.0,200765,35.0,2570,27.0,201175,27.0,1718,22.0,950,2754,2009
412.0,2544,387.0,2753,358.0,2590,330.0,980,74.0,200789,2760,2009
145.0,2753,133.0,2590,115.0,2544,114.0,693,82.0,1887,1112,2009
131.0,2544,109.0,2753,78.0,2590,74.0,2760,73.0,693,200789,2009
24.0,1887,23.0,200789,19.0,2562,16.0,693,9.0,200814,201616,2009
514.0,2544,486.0,2590,387.0,2760,373.0,980,179.0,693,2753,2009
179.0,2753,143.0,2590,135.0,2544,114.0,1112,85.0,1887,693,2009
514.0,2753,467.0,2590,412.0,2760,396.0,980,135.0,693,2544,2009
486.0,2753,467.0,2544,365.0,980,358.0,2760,143.0,693,2590,2009
56.0,2590,54.0,2544,53.0,2753,44.0,693,31.0,1112,2562,2009
11.0,2562,10.0,200789,9.0,1887,9.0,201616,1.0,2590,200814,2009
110.0,2753,91.0,2544,85.0,693,82.0,1112,73.0,2590,1887,2009
396.0,2544,373.0,2753,365.0,2590,330.0,2760,51.0,200789,980,2009
32.0,1752,32.0,1899,28.0,201153,25.0,101108,23.0,200756,1498,2009
173.0,2561,153.0,978,151.0,2446,104.0,1899,86.0,2199,101108,2009
173.0,101108,134.0,2446,132.0,978,80.0,1899,80.0,2199,2561,2009
22.0,1498,17.0,1899,15.0,201153,14.0,200756,14.0,2561,2484,2009
30.0,101108,28.0,2561,25.0,978,24.0,2446,23.0,201153,200756,2009
104.0,101108,80.0,2561,68.0,2446,66.0,978,57.0,1752,1899,2009
28.0,1498,23.0,200756,21.0,2050,15.0,2484,13.0,1899,201153,2009
21.0,201153,21.0,200756,21.0,1498,12.0,2484,4.0,1752,2050,2009
153.0,101108,132.0,2561,116.0,2446,77.0,2199,66.0,1899,978,2009
151.0,101108,134.0,2561,116.0,978,73.0,2199,68.0,1899,2446,2009
2.0,2446,2.0,1899,2.0,1752,2.0,1498,0.0,101108,1763,2009
67.0,101108,57.0,1899,53.0,2561,43.0,978,42.0,2446,1752,2009
86.0,101108,80.0,2561,77.0,978,73.0,2446,29.0,1899,2199,2009
9.0,2669,9.0,283,8.0,200748,5.0,2550,4.0,101194,201189,2009
4.0,283,4.0,2669,4.0,201189,4.0,200748,,,101194,2009
254.0,201565,253.0,2422,233.0,201149,155.0,2550,148.0,1802,2732,2009
150.0,2422,148.0,2732,146.0,201565,127.0,2550,101.0,201149,1802,2009
264.0,2422,254.0,2732,244.0,201149,166.0,200748,161.0,2550,201565,2009
48.0,1477,43.0,2137,34.0,2427,33.0,2225,30.0,703,2400,2009
244.0,201565,237.0,2422,233.0,2732,127.0,2550,127.0,200748,201149,2009
264.0,201565,253.0,2732,237.0,201149,165.0,200748,156.0,2550,2422,2009
161.0,201565,156.0,2422,155.0,2732,127.0,201149,127.0,1802,2550,2009
17.0,200748,15.0,2422,10.0,2669,9.0,2550,9.0,201189,283,2009
10.0,283,9.0,201189,7.0,200748,4.0,101194,4.0,2550,2669,2009
15.0,2732,12.0,2550,10.0,1802,10.0,201565,9.0,2422,1501,2009
166.0,201565,165.0,2422,146.0,2732,127.0,201149,86.0,2550,200748,2009
132.0,1717,101.0,467,97.0,1891,77.0,200826,72.0,101138,101120,2009
156.0,1891,138.0,467,124.0,1717,101.0,200826,91.0,2572,101138,2009
335.0,467,265.0,2572,262.0,1891,213.0,956,179.0,200826,1717,2009
230.0,467,213.0,1717,197.0,2572,154.0,1891,111.0,200826,956,2009
21.0,200797,17.0,101189,12.0,200826,12.0,101120,11.0,2679,101123,2009
179.0,1717,134.0,467,111.0,1891,111.0,956,101.0,101138,200826,2009
27.0,200826,21.0,1891,20.0,101120,20.0,101138,18.0,200797,101189,2009
335.0,1717,281.0,2572,252.0,1891,230.0,956,138.0,101138,467,2009
262.0,1717,252.0,467,176.0,2572,156.0,101138,154.0,956,1891,2009
281.0,467,265.0,1717,197.0,956,176.0,1891,96.0,200826,2572,2009
14.0,101189,12.0,200797,11.0,101123,9.0,101120,8.0,200826,2679,2009
63.0,1891,57.0,467,53.0,1717,38.0,101120,30.0,200826,200797,2009
170.0,2747,158.0,2365,146.0,2403,138.0,2546,97.0,1497,1853,2009
512.0,1497,472.0,2030,450.0,2403,303.0,2747,259.0,2563,2546,2009
512.0,2546,504.0,2030,442.0,2403,299.0,2747,261.0,2563,1497,2009
261.0,2747,223.0,1497,221.0,2546,158.0,1853,153.0,2030,2365,2009
261.0,1497,259.0,2546,255.0,2030,236.0,2403,30.0,2365,2563,2009
303.0,2546,299.0,1497,261.0,2365,247.0,2030,241.0,2403,2747,2009
19.0,101130,17.0,101132,16.0,200764,11.0,2563,10.0,2747,2078,2009
23.0,101132,19.0,2078,17.0,200764,16.0,2747,16.0,2563,101130,2009
268.0,22072,242.0,22746,220.0,22585,219.0,17102,129.0,22302,436,2009
504.0,1497,472.0,2546,356.0,2403,255.0,2563,247.0,2747,2030,2009
165.0,2747,135.0,1497,121.0,2365,92.0,2403,90.0,2546,101132,2009
450.0,2546,442.0,1497,356.0,2030,241.0,2747,236.0,2563,2403,2009
19.0,101132,17.0,101130,16.0,2078,13.0,2747,9.0,2563,200764,2009
403.0,1897,395.0,2203,361.0,2449,243.0,2397,121.0,101236,201166,2009
32.0,200768,25.0,201171,19.0,101144,17.0,2567,12.0,2449,699,2009
26.0,201171,21.0,200768,17.0,699,14.0,101144,13.0,1897,2567,2009
174.0,200768,151.0,2203,139.0,1897,122.0,101144,103.0,201166,201171,2009
139.0,1897,128.0,2203,121.0,201166,98.0,2449,73.0,200768,101236,2009
110.0,182753,91.0,182544,85.0,69318,82.0,111218,73.0,182590,87,2009
11.0,200768,10.0,2567,9.0,201171,8.0,699,3.0,101236,200778,2009
174.0,201171,156.0,101144,143.0,2203,126.0,1897,100.0,2397,200768,2009
368.0,1897,365.0,2203,361.0,201166,233.0,2397,98.0,101236,2449,2009
403.0,201166,402.0,2203,368.0,2449,273.0,2397,139.0,201171,1897,2009
683.0,1740,631.0,2730,603.0,2045,352.0,201584,315.0,2554,1747,2009
402.0,1897,395.0,201166,365.0,2449,289.0,2397,151.0,201171,2203,2009
156.0,200768,122.0,201171,81.0,2449,81.0,2203,72.0,1897,101144,2009
289.0,2203,273.0,1897,243.0,201166,233.0,2449,100.0,200768,2397,2009
19.0,101130,17.0,101132,16.0,200764,11.0,2563,10.0,2747,2078,2009
15.0,2732,12.0,2550,10.0,1802,10.0,201565,9.0,2422,1501,2009
341.0,977,259.0,2772,258.0,965,244.0,2200,120.0,1885,101115,2009
12.0,2694,11.0,200769,10.0,2575,10.0,200770,8.0,2756,2788,2009
632.0,977,602.0,2200,570.0,2772,381.0,1885,258.0,101115,965,2009
