Rk,player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,year,url,bref_id,nba_id
17,Jim Davis,C,32,DET,7,,69,8.0,13.9,0.579,,,,8.0,13.9,0.579,2.9,4.4,0.667,2.9,8.8,11.7,3.6,1.5,0.7,,8.0,19.0,,95.0,16.6,0.601,,0.316,6.5,16.9,12.1,11.0,1.5,0.8,,,0.1,0.1,0.2,0.168,1.2,1.7,3.0,0.1,1974,https://www.basketball-reference.com/players/d/davisji01.html,davisji01,76525.0
18,Mel Davis,PF,23,NYK,4,0.0,12,24.2,48.5,0.5,,,,24.2,48.5,0.5,0.0,0.0,,8.1,12.1,20.2,0.0,0.0,0.0,,4.0,48.5,,98.0,30.4,0.5,,0.0,16.8,28.0,22.1,0.0,0.0,0.0,,,0.0,0.0,0.0,0.099,7.7,-3.7,3.9,0.0,1974,https://www.basketball-reference.com/players/d/davisme01.html,davisme01,76529.0
19,Mickey Davis,SF,23,MIL,15,,245,6.3,12.9,0.492,,,,6.3,12.9,0.492,4.4,4.8,0.917,1.6,5.2,6.7,2.4,0.8,0.4,,4.6,17.1,,98.0,12.3,0.569,,0.369,3.9,10.4,7.4,6.4,0.8,0.4,,,0.4,0.2,0.6,0.127,0.3,-0.5,-0.2,0.1,1974,https://www.basketball-reference.com/players/d/davismi02.html,davismi02,76522.0
21,Ernie DiGregorio,PG,23,BUF,6,,240,6.7,15.5,0.43,,,,6.7,15.5,0.43,1.4,1.6,0.889,0.5,2.3,2.9,9.4,0.2,0.0,,2.5,14.8,,102.0,12.1,0.456,,0.105,1.2,5.0,3.1,28.5,0.2,0.0,,,0.1,0.1,0.2,0.038,0.1,-1.9,-1.8,0.0,1974,https://www.basketball-reference.com/players/d/digreer01.html,digreer01,76568.0
22,Steve Downing,C,23,BOS,1,,4,11.7,23.4,0.5,,,,11.7,23.4,0.5,0.0,0.0,,23.4,0.0,23.4,0.0,0.0,0.0,,11.7,23.4,,100.0,21.1,0.5,,0.0,53.7,0.0,26.5,0.0,0.0,0.0,,,0.0,0.0,0.0,0.328,5.9,-6.6,-0.7,0.0,1974,https://www.basketball-reference.com/players/d/downist01.html,downist01,76594.0
23,Terry Driscoll,PF,26,MIL,9,,29,8.4,16.8,0.5,,,,8.4,16.8,0.5,3.4,3.4,1.0,15.1,8.4,23.5,5.0,3.4,1.7,,20.1,20.1,,88.0,22.5,0.551,,0.2,36.6,17.0,25.9,14.4,3.4,1.8,,,0.1,0.1,0.1,0.196,-1.1,1.7,0.6,0.0,1974,https://www.basketball-reference.com/players/d/driscte01.html,driscte01,76603.0
24,Hank Finkel,C,31,BOS,8,,46,8.1,18.3,0.444,,,,8.1,18.3,0.444,1.0,1.0,1.0,5.1,5.1,10.2,3.1,1.0,0.0,,9.2,17.3,,95.0,11.1,0.461,,0.056,11.7,11.4,11.5,9.4,1.0,0.0,,,0.0,0.1,0.1,0.097,-1.1,-1.0,-2.1,0.0,1974,https://www.basketball-reference.com/players/f/finkeha01.html,finkeha01,76716.0
25,Chris Ford,SG,25,DET,5,,94,4.3,9.1,0.471,,,,4.3,9.1,0.471,2.1,3.2,0.667,2.1,5.9,8.0,3.8,1.1,1.1,,5.4,10.7,,98.0,10.4,0.509,,0.353,4.8,11.4,8.3,10.2,1.1,1.1,,,0.1,0.1,0.2,0.081,-1.0,1.5,0.5,0.1,1974,https://www.basketball-reference.com/players/f/fordch01.html,fordch01,76733.0
27,Dick Garrett,SG,27,MIL,8,,46,2.1,7.4,0.286,,,,2.1,7.4,0.286,2.1,4.2,0.5,1.1,2.1,3.2,7.4,2.1,0.0,,7.4,6.3,,97.0,6.3,0.342,,0.571,2.6,4.3,3.5,17.9,2.1,0.0,,,-0.1,0.0,0.0,-0.02,-3.8,0.7,-3.1,0.0,1974,https://www.basketball-reference.com/players/g/garredi01.html,garredi01,76788.0
27,Dick Garrett,SG,27,MIL,8,,46,2.1,7.4,0.286,,,,2.1,7.4,0.286,2.1,4.2,0.5,1.1,2.1,3.2,7.4,2.1,0.0,,7.4,6.3,,97.0,6.3,0.342,,0.571,2.6,4.3,3.5,17.9,2.1,0.0,,,-0.1,0.0,0.0,-0.02,-3.8,0.7,-3.1,0.0,1974,https://www.basketball-reference.com/players/g/garredi01.html,garredi01,76788.0
27,Dick Garrett,SG,27,MIL,8,,46,2.1,7.4,0.286,,,,2.1,7.4,0.286,2.1,4.2,0.5,1.1,2.1,3.2,7.4,2.1,0.0,,7.4,6.3,,97.0,6.3,0.342,,0.571,2.6,4.3,3.5,17.9,2.1,0.0,,,-0.1,0.0,0.0,-0.02,-3.8,0.7,-3.1,0.0,1974,https://www.basketball-reference.com/players/g/garredi01.html,garredi01,76788.0
28,Rowland Garrett,SF,23,CHI,2,,6,0.0,32.9,0.0,,,,0.0,32.9,0.0,0.0,0.0,,0.0,8.2,8.2,0.0,0.0,0.0,,8.2,0.0,,106.0,-21.0,0.0,,0.0,0.0,19.9,8.8,0.0,0.0,0.0,,,-0.1,0.0,-0.1,-0.659,-24.6,-10.7,-35.3,0.0,1974,https://www.basketball-reference.com/players/g/garrero01.html,garrero01,76789.0
29,John Gianelli,C,23,NYK,12,12.0,338,5.0,12.3,0.407,,,,5.0,12.3,0.407,2.6,3.6,0.72,5.6,7.0,12.6,3.3,0.6,0.9,,5.9,12.6,,100.0,11.8,0.454,,0.291,11.6,16.3,13.8,9.6,0.6,1.0,,,0.2,0.2,0.4,0.056,-0.9,-0.5,-1.4,0.1,1974,https://www.basketball-reference.com/players/g/gianejo01.html,gianejo01,76806.0
31,Matt Guokas,SG,29,BUF,6,,85,4.1,7.6,0.533,,,,4.1,7.6,0.533,1.5,2.0,0.75,1.5,2.5,4.1,6.6,0.0,0.5,,4.1,9.7,,101.0,9.9,0.567,,0.267,3.4,5.5,4.4,18.7,0.0,0.6,,,0.1,0.0,0.1,0.081,-0.5,-0.1,-0.6,0.0,1974,https://www.basketball-reference.com/players/g/guokama02.html,guokama02,76908.0
31,Matt Guokas,SG,29,BUF,6,,85,4.1,7.6,0.533,,,,4.1,7.6,0.533,1.5,2.0,0.75,1.5,2.5,4.1,6.6,0.0,0.5,,4.1,9.7,,101.0,9.9,0.567,,0.267,3.4,5.5,4.4,18.7,0.0,0.6,,,0.1,0.0,0.1,0.081,-0.5,-0.1,-0.6,0.0,1974,https://www.basketball-reference.com/players/g/guokama02.html,guokama02,76908.0
31,Matt Guokas,SG,29,BUF,6,,85,4.1,7.6,0.533,,,,4.1,7.6,0.533,1.5,2.0,0.75,1.5,2.5,4.1,6.6,0.0,0.5,,4.1,9.7,,101.0,9.9,0.567,,0.267,3.4,5.5,4.4,18.7,0.0,0.6,,,0.1,0.0,0.1,0.081,-0.5,-0.1,-0.6,0.0,1974,https://www.basketball-reference.com/players/g/guokama02.html,guokama02,76908.0
31,Matt Guokas,SG,29,BUF,6,,85,4.1,7.6,0.533,,,,4.1,7.6,0.533,1.5,2.0,0.75,1.5,2.5,4.1,6.6,0.0,0.5,,4.1,9.7,,101.0,9.9,0.567,,0.267,3.4,5.5,4.4,18.7,0.0,0.6,,,0.1,0.0,0.1,0.081,-0.5,-0.1,-0.6,0.0,1974,https://www.basketball-reference.com/players/g/guokama02.html,guokama02,76908.0
32,Happy Hairston,PF,31,LAL,5,,172,4.0,9.7,0.417,,,,4.0,9.7,0.417,4.3,4.9,0.889,4.0,10.0,14.0,5.1,1.3,0.3,,2.2,12.4,,101.0,14.9,0.524,,0.5,7.5,22.6,14.3,16.3,1.3,0.3,,,0.2,0.1,0.3,0.084,0.5,0.9,1.4,0.1,1974,https://www.basketball-reference.com/players/h/hairsha01.html,hairsha01,76916.0
33,Phil Hankinson,SF,22,BOS,2,,5,18.7,37.4,0.5,,,,18.7,37.4,0.5,18.7,18.7,1.0,0.0,9.4,9.4,0.0,0.0,9.4,,0.0,56.2,,85.0,40.2,0.615,,0.5,0.0,20.9,10.6,0.0,0.0,10.8,,,0.0,0.0,0.1,0.58,13.2,5.3,18.5,0.0,1974,https://www.basketball-reference.com/players/h/hankiph01.html,hankiph01,76936.0
36,Nate Hawthorne,SG,24,LAL,3,,14,3.3,23.2,0.143,,,,3.3,23.2,0.143,13.2,16.6,0.8,6.6,0.0,6.6,6.6,3.3,3.3,,0.0,19.9,,102.0,15.9,0.326,,0.714,12.3,0.0,6.8,20.5,3.3,3.7,,,0.0,0.0,0.0,-0.124,1.2,0.2,1.4,0.0,1974,https://www.basketball-reference.com/players/h/hawthna01.html,hawthna01,76978.0
38,Gar Heard,PF,25,BUF,6,,240,7.6,16.6,0.457,,,,7.6,16.6,0.457,3.1,4.3,0.708,4.0,11.9,15.9,2.7,1.6,2.2,,3.6,18.2,,90.0,17.1,0.492,,0.261,8.7,25.6,17.3,8.5,1.6,2.3,,,0.2,0.5,0.7,0.136,1.8,1.6,3.4,0.3,1974,https://www.basketball-reference.com/players/h/heardga01.html,heardga01,76985.0
40,Bob Kauffman,PF,27,BUF,2,,10,4.3,13.0,0.333,,,,4.3,13.0,0.333,0.0,8.7,0.0,4.3,0.0,4.3,8.7,0.0,0.0,,13.0,8.7,,103.0,2.5,0.258,,0.667,9.5,0.0,4.7,24.6,0.0,0.0,,,-0.1,0.0,-0.1,-0.274,-8.4,-1.7,-10.1,0.0,1974,https://www.basketball-reference.com/players/k/kauffbo01.html,kauffbo01,77227.0
41,Ben Kelso,SG,24,DET,1,,1,0.0,100.7,0.0,,,,0.0,100.7,0.0,0.0,0.0,,0.0,50.4,50.4,50.4,0.0,0.0,,0.0,0.0,,67.0,-18.5,0.0,,0.0,0.0,97.1,52.0,100.0,0.0,0.0,,,0.0,0.0,0.0,-1.317,-38.5,-15.0,-53.6,0.0,1974,https://www.basketball-reference.com/players/k/kelsobe01.html,kelsobe01,77240.0
42,Tom Kozelko,PF,22,CAP,7,,58,8.7,11.3,0.769,,,,8.7,11.3,0.769,2.6,3.5,0.75,3.5,3.5,6.9,0.9,0.0,0.0,,8.7,19.9,,103.0,15.0,0.779,,0.308,7.4,7.1,7.2,2.7,0.0,0.0,,,0.2,0.0,0.2,0.193,1.2,-0.6,0.6,0.0,1974,https://www.basketball-reference.com/players/k/kozelto01.html,kozelto01,77305.0
43,Steve Kuberski,PF,26,BOS,9,,69,3.4,17.0,0.2,,,,3.4,17.0,0.2,3.4,6.8,0.5,5.4,8.1,13.6,1.4,0.7,0.7,,6.1,10.2,,93.0,3.8,0.255,,0.4,12.4,18.2,15.4,3.7,0.7,0.8,,,-0.3,0.1,-0.2,-0.112,-5.5,-3.1,-8.6,-0.1,1974,https://www.basketball-reference.com/players/k/kuberst01.html,kuberst01,77316.0
45,Stu Lantz,SG,27,DET,7,,227,6.2,13.1,0.475,,,,6.2,13.1,0.475,6.2,7.1,0.875,2.2,4.2,6.4,3.1,0.4,0.0,,4.2,18.6,,101.0,14.0,0.575,,0.542,4.9,8.1,6.6,8.9,0.4,0.0,,,0.5,0.1,0.6,0.13,1.0,-0.6,0.4,0.1,1974,https://www.basketball-reference.com/players/l/lantzst01.html,lantzst01,77338.0
46,Manny Leaks,C,28,CAP,2,,5,10.1,20.1,0.5,,,,10.1,20.1,0.5,0.0,0.0,,10.1,10.1,20.1,0.0,0.0,0.0,,10.1,20.1,,98.0,15.5,0.5,,0.0,21.5,20.5,21.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.222,-0.2,-3.7,-3.9,0.0,1974,https://www.basketball-reference.com/players/l/leaksma01.html,leaksma01,77351.0
47,Russ Lee,SF,24,MIL,6,,12,20.2,32.4,0.625,,,,20.2,32.4,0.625,4.0,16.2,0.25,4.0,8.1,12.1,4.0,12.1,4.0,,0.0,44.5,,70.0,42.7,0.564,,0.5,9.8,16.4,13.4,17.5,12.1,4.4,,,0.0,0.1,0.1,0.361,12.7,12.4,25.1,0.1,1974,https://www.basketball-reference.com/players/l/leeru01.html,leeru01,77365.0
48,Bob Love,PF,31,CHI,11,,489,10.5,26.0,0.405,,,,10.5,26.0,0.405,4.5,6.0,0.763,2.7,3.6,6.4,2.4,1.4,0.5,,2.8,25.6,,106.0,14.9,0.447,,0.23,5.3,8.8,6.8,8.6,1.4,0.6,,,0.3,0.0,0.3,0.027,0.6,-1.5,-0.9,0.1,1974,https://www.basketball-reference.com/players/l/lovebo01.html,lovebo01,77412.0
49,Stan Love,PF,24,LAL,2,,9,10.3,15.5,0.667,,,,10.3,15.5,0.667,10.3,15.5,0.667,5.2,10.3,15.5,5.2,5.2,0.0,,0.0,30.9,,93.0,32.9,0.694,,1.0,9.6,23.4,15.8,20.4,5.2,0.0,,,0.0,0.0,0.1,0.307,9.4,5.9,15.3,0.0,1974,https://www.basketball-reference.com/players/l/lovest01.html,lovest01,77413.0
51,Jack Marin,SF,29,BUF,6,,121,7.9,16.8,0.468,,,,7.9,16.8,0.468,2.5,3.2,0.778,1.8,5.0,6.8,2.9,0.7,0.0,,6.1,18.2,,99.0,11.4,0.5,,0.191,3.9,10.8,7.4,9.0,0.7,0.0,,,0.1,0.1,0.2,0.066,-1.1,-0.3,-1.4,0.0,1974,https://www.basketball-reference.com/players/m/marinja01.html,marinja01,77463.0
51,Jack Marin,SF,29,BUF,6,,121,7.9,16.8,0.468,,,,7.9,16.8,0.468,2.5,3.2,0.778,1.8,5.0,6.8,2.9,0.7,0.0,,6.1,18.2,,99.0,11.4,0.5,,0.191,3.9,10.8,7.4,9.0,0.7,0.0,,,0.1,0.1,0.2,0.066,-1.1,-0.3,-1.4,0.0,1974,https://www.basketball-reference.com/players/m/marinja01.html,marinja01,77463.0
51,Jack Marin,SF,29,BUF,6,,121,7.9,16.8,0.468,,,,7.9,16.8,0.468,2.5,3.2,0.778,1.8,5.0,6.8,2.9,0.7,0.0,,6.1,18.2,,99.0,11.4,0.5,,0.191,3.9,10.8,7.4,9.0,0.7,0.0,,,0.1,0.1,0.2,0.066,-1.1,-0.3,-1.4,0.0,1974,https://www.basketball-reference.com/players/m/marinja01.html,marinja01,77463.0
53,Jon McGlocklin,SG,30,MIL,14,,333,8.0,16.2,0.495,,,,8.0,16.2,0.495,1.2,1.6,0.727,0.1,2.2,2.3,6.4,0.9,0.1,,4.1,17.2,,100.0,12.1,0.509,,0.099,0.4,4.4,2.6,18.2,0.9,0.2,,,0.3,0.2,0.6,0.083,-0.2,-0.9,-1.1,0.1,1974,https://www.basketball-reference.com/players/m/mcglojo01.html,mcglojo01,77533.0
54,Jim McMillian,SF,25,BUF,6,,224,7.3,17.8,0.413,,,,7.3,17.8,0.413,2.1,3.1,0.688,4.6,5.6,10.2,2.3,0.8,0.2,,2.7,16.8,,98.0,12.1,0.439,,0.174,10.2,12.1,11.2,7.2,0.8,0.2,,,0.1,0.2,0.3,0.063,0.5,-0.9,-0.4,0.1,1974,https://www.basketball-reference.com/players/m/mcmilji01.html,mcmilji01,77554.0
55,Dean Meminger,SG,25,NYK,12,,179,3.0,8.7,0.344,,,,3.0,8.7,0.344,0.3,1.4,0.2,2.4,4.1,6.5,6.8,1.1,0.0,,5.1,6.2,,102.0,7.2,0.336,,0.156,5.1,9.4,7.1,18.7,1.1,0.0,,,-0.2,0.1,-0.1,-0.026,-2.8,-0.1,-2.9,0.0,1974,https://www.basketball-reference.com/players/m/meminde01.html,meminde01,77578.0
56,John Mengelt,SG,24,DET,4,,39,6.5,18.1,0.357,,,,6.5,18.1,0.357,9.0,10.3,0.875,2.6,6.5,9.0,7.7,2.6,0.0,,7.7,22.0,,95.0,18.2,0.485,,0.571,5.7,12.4,9.3,22.4,2.6,0.0,,,0.0,0.1,0.1,0.095,-0.2,1.5,1.2,0.0,1974,https://www.basketball-reference.com/players/m/mengejo01.html,mengejo01,77580.0
59,Willie Norwood,SF,26,DET,5,,31,11.4,17.9,0.636,,,,11.4,17.9,0.636,6.5,6.5,1.0,1.6,3.2,4.9,1.6,1.6,1.6,,11.4,29.2,,98.0,21.2,0.705,,0.364,3.6,6.3,5.0,5.5,1.6,1.7,,,0.1,0.0,0.2,0.233,2.4,2.4,4.8,0.1,1974,https://www.basketball-reference.com/players/n/norwowi01.html,norwowi01,77733.0
60,Curtis Perry,PF,25,MIL,16,,296,7.6,15.1,0.5,,,,7.6,15.1,0.5,1.1,2.0,0.583,5.6,7.7,13.3,2.0,1.6,0.3,,7.1,16.3,,94.0,13.5,0.509,,0.13,13.5,15.6,14.7,5.5,1.6,0.4,,,0.3,0.4,0.7,0.119,-0.1,-0.5,-0.6,0.1,1974,https://www.basketball-reference.com/players/p/perrycu01.html,perrycu01,77835.0
61,Howard Porter,SF,25,CHI,11,,150,8.9,29.0,0.307,,,,8.9,29.0,0.307,2.0,2.0,1.0,4.9,9.6,14.5,1.6,1.3,1.6,,4.9,19.8,,101.0,10.2,0.331,,0.068,9.5,23.1,15.5,5.5,1.3,1.9,,,-0.4,0.1,-0.4,-0.112,-4.8,-2.3,-7.1,-0.2,1974,https://www.basketball-reference.com/players/p/porteho01.html,porteho01,77875.0
62,Kevin Porter,PG,23,CAP,7,,195,8.5,21.9,0.388,,,,8.5,21.9,0.388,2.3,3.6,0.643,2.6,1.8,4.4,8.2,2.1,0.0,,7.7,19.3,,100.0,13.4,0.411,,0.165,5.5,3.7,4.6,25.4,2.1,0.0,,,-0.2,0.1,0.0,-0.005,-1.8,-1.2,-3.0,0.0,1974,https://www.basketball-reference.com/players/p/porteke01.html,porteke01,77876.0
63,Jim Price,PG,24,LAL,5,,161,7.2,19.0,0.379,,,,7.2,19.0,0.379,2.6,3.7,0.692,2.3,3.2,5.5,3.7,2.0,0.0,,6.0,17.0,,105.0,9.8,0.411,,0.197,4.3,7.2,5.6,13.2,2.0,0.0,,,-0.2,0.0,-0.1,-0.043,-4.5,-0.2,-4.6,-0.1,1974,https://www.basketball-reference.com/players/p/priceji01.html,priceji01,77883.0
64,Clifford Ray,C,25,CHI,11,,362,7.0,13.9,0.5,,,,7.0,13.9,0.5,0.7,2.0,0.333,6.0,10.6,16.7,4.8,1.9,2.9,,6.1,14.6,,98.0,17.6,0.493,,0.147,11.6,25.7,17.8,15.0,1.9,3.3,,,0.5,0.3,0.8,0.103,0.5,2.3,2.9,0.5,1974,https://www.basketball-reference.com/players/r/raycl01.html,raycl01,77917.0
67,Mike Riordan,SF,28,CAP,7,,267,6.8,16.4,0.414,,,,6.8,16.4,0.414,2.6,3.0,0.875,1.3,3.2,4.5,3.2,0.8,0.4,,5.3,16.2,,101.0,9.9,0.457,,0.184,2.8,6.5,4.7,9.4,0.8,0.4,,,0.1,0.1,0.2,0.036,-1.9,-0.8,-2.6,0.0,1974,https://www.basketball-reference.com/players/r/riordmi01.html,riordmi01,77966.0
69,Curtis Rowe,PF,24,DET,7,,229,5.5,11.4,0.481,,,,5.5,11.4,0.481,1.8,2.9,0.615,3.5,7.9,11.4,2.4,0.7,1.3,,5.1,12.8,,97.0,11.7,0.502,,0.25,7.8,15.3,11.8,6.8,0.7,1.4,,,0.2,0.3,0.4,0.089,0.4,0.6,1.0,0.2,1974,https://www.basketball-reference.com/players/r/rowecu01.html,rowecu01,78028.0
70,Paul Silas,PF,30,BOS,18,,574,4.1,10.3,0.397,,,,4.1,10.3,0.397,3.6,4.3,0.83,4.3,11.3,15.6,3.8,1.1,0.7,,4.2,11.7,,91.0,13.0,0.482,,0.421,9.9,25.2,17.6,10.5,1.1,0.8,,,0.5,1.1,1.6,0.132,1.5,0.8,2.4,0.6,1974,https://www.basketball-reference.com/players/s/silaspa01.html,silaspa01,78151.0
72,Elmore Smith,C,24,LAL,5,,171,11.4,23.9,0.477,,,,11.4,23.9,0.477,3.3,4.6,0.706,5.2,9.2,14.4,1.6,1.9,2.2,,5.4,26.0,,99.0,19.7,0.503,,0.193,9.6,20.9,14.7,6.7,1.9,2.4,,,0.2,0.1,0.4,0.1,1.5,0.4,1.8,0.2,1974,https://www.basketball-reference.com/players/s/smithel01.html,smithel01,78188.0
73,Randy Smith,SG,25,BUF,6,,227,6.9,17.2,0.4,,,,6.9,17.2,0.4,2.5,3.8,0.65,1.0,4.0,5.0,5.1,1.9,0.2,,4.0,16.2,,97.0,11.2,0.43,,0.222,2.1,8.6,5.4,15.8,1.9,0.2,,,-0.1,0.2,0.1,0.026,-2.1,0.7,-1.4,0.0,1974,https://www.basketball-reference.com/players/s/smithra01.html,smithra01,78200.0
74,George Trapp,PF,25,DET,7,,119,12.7,21.6,0.588,,,,12.7,21.6,0.588,0.8,0.8,1.0,1.7,7.6,9.3,0.8,0.0,2.1,,9.7,26.2,,97.0,17.1,0.598,,0.039,3.8,14.7,9.6,3.0,0.0,2.3,,,0.3,0.1,0.4,0.158,0.8,0.5,1.3,0.1,1974,https://www.basketball-reference.com/players/t/trappge01.html,trappge01,78366.0
76,Norm Van Lier,PG,26,CHI,11,,466,6.5,15.3,0.424,,,,6.5,15.3,0.424,4.1,5.0,0.83,1.2,3.8,5.0,8.0,1.8,0.3,,4.3,17.1,,105.0,14.8,0.489,,0.326,2.2,9.2,5.3,24.6,1.8,0.4,,,0.5,0.0,0.5,0.052,-0.7,0.1,-0.6,0.2,1974,https://www.basketball-reference.com/players/v/vanlino01.html,vanlino01,78406.0
78,Cornell Warner,C,25,MIL,16,,505,4.5,10.7,0.423,,,,4.5,10.7,0.423,1.3,1.8,0.684,3.4,12.3,15.7,1.9,0.7,1.3,,6.7,10.3,,92.0,9.6,0.448,,0.171,8.2,24.9,17.3,5.0,0.7,1.5,,,-0.2,0.9,0.7,0.07,-2.1,0.5,-1.6,0.1,1974,https://www.basketball-reference.com/players/w/warneco01.html,warneco01,78460.0
78,Cornell Warner,C,25,MIL,16,,505,4.5,10.7,0.423,,,,4.5,10.7,0.423,1.3,1.8,0.684,3.4,12.3,15.7,1.9,0.7,1.3,,6.7,10.3,,92.0,9.6,0.448,,0.171,8.2,24.9,17.3,5.0,0.7,1.5,,,-0.2,0.9,0.7,0.07,-2.1,0.5,-1.6,0.1,1974,https://www.basketball-reference.com/players/w/warneco01.html,warneco01,78460.0
78,Cornell Warner,C,25,MIL,16,,505,4.5,10.7,0.423,,,,4.5,10.7,0.423,1.3,1.8,0.684,3.4,12.3,15.7,1.9,0.7,1.3,,6.7,10.3,,92.0,9.6,0.448,,0.171,8.2,24.9,17.3,5.0,0.7,1.5,,,-0.2,0.9,0.7,0.07,-2.1,0.5,-1.6,0.1,1974,https://www.basketball-reference.com/players/w/warneco01.html,warneco01,78460.0
79,Kermit Washington,PF,22,LAL,3,,14,16.6,36.4,0.455,,,,16.6,36.4,0.455,16.6,23.2,0.714,29.8,3.3,33.1,3.3,3.3,0.0,,0.0,49.7,,102.0,48.8,0.533,,0.636,55.5,7.5,33.9,17.4,3.3,0.0,,,0.1,0.0,0.1,0.272,19.6,-4.4,15.2,0.1,1974,https://www.basketball-reference.com/players/w/washike01.html,washike01,78467.0
